#
# unknown PARAMETER set 
#
#
# TimeSeriesTable of series:
#
# TT.L_Close [261,261] Werte
# TSCO.L_Close [261,261] Werte
# BP.L_Close [261,261] Werte
# BG.L_Close [261,261] Werte
# MGGT.L_Close [261,261] Werte
# AGK.L_Close [261,261] Werte
# RIO.L_Close [261,261] Werte
# SBRY.L_Close [261,261] Werte
# TLW.L_Close [261,261] Werte
# CCL.L_Close [261,261] Werte
# VOD.L_Close [261,261] Werte
# SVT.L_Close [261,261] Werte
# BLT.L_Close [261,261] Werte
# REX.L_Close [261,261] Werte
# MKS.L_Close [261,261] Werte
# ANTO.L_Close [261,261] Werte
# AZN.L_Close [261,261] Werte
# UU.L_Close [261,261] Werte
# SSE.L_Close [261,261] Werte
# RDSB.L_Close [261,261] Werte
# BA.L_Close [261,261] Werte
# AAL.L_Close [261,261] Werte
# MRW.L_Close [261,261] Werte
# NG.L_Close [261,261] Werte
# MNDI.L_Close [261,261] Werte
# BT-A.L_Close [261,261] Werte
# CNA.L_Close [261,261] Werte
# EZJ.L_Close [261,261] Werte
#
#
Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	
1375081200000.0000	370.1000	361.0000	467.4000	1179.5000	543.0000	1750.0020	2939.5000	387.0000	1019.0000	2533.0000	110.5570	1756.0000	3785.0000	481.3010	472.6000	876.0000	3273.0000	714.0000	1601.0000	2295.5000	444.1000	1422.0000	284.0000	763.0000	920.0000	336.6000	377.8000	1368.0000	
1362643200000.0000	309.2000	377.0500	449.6000	1161.0000	490.1000	1939.0020	3450.0000	342.0000	1241.0000	2521.0000	101.5720	1624.0000	4186.0000	519.0000	366.2000	1070.0000	3032.0000	726.0000	1455.0000	2272.5000	357.0000	1851.0000	259.0000	732.0000	882.5000	264.0000	356.0000	1055.0000	
1367564400000.0000	324.1000	367.7500	471.3000	1151.0000	484.4000	1722.9990	3022.5000	390.9000	1014.0000	2368.0000	110.2160	1815.0000	3695.0000	508.0000	414.8000	983.0000	3339.5000	740.5000	1567.0000	2296.0000	374.9000	1635.5000	293.0000	825.0000	851.5000	275.0000	376.1000	1133.0000	
1382425200000.0000	380.8000	371.4500	448.0000	1240.5000	550.0000	1502.9980	3261.5000	398.5000	980.0000	2141.0000	129.6380	1864.0000	3901.0000	502.5010	488.6000	904.0000	3187.5000	705.0000	1445.0000	2200.0000	456.2000	1556.0000	283.7000	772.0000	1112.0000	367.2000	364.7000	1336.0000	
1358236800000.0000	281.4000	349.6000	459.5000	1073.5000	425.8000	1774.9960	3490.0000	321.9000	1179.0000	2460.0000	92.7000	1583.0000	4143.0000	459.7000	365.2000	1297.0000	3041.5000	697.5000	1443.0000	2223.5000	343.2000	1961.0000	252.7000	695.0000	697.5000	240.3000	335.2000	861.5000	
1363158000000.0000	315.4000	375.6000	449.3000	1182.0000	484.4000	1838.9960	3377.0000	358.0000	1256.0000	2485.0000	103.6470	1646.0000	4214.0000	519.5000	359.0000	1095.0000	3066.0000	714.5000	1456.0000	2262.0000	379.1000	1860.0000	271.6000	743.5000	881.5000	265.8000	355.5000	1071.0000	
1366268400000.0000	303.7000	365.4500	441.8000	1043.0000	468.5000	1775.9960	2878.0000	375.8000	1024.0000	2300.0000	109.4770	1783.0000	3543.0000	512.5000	390.0000	889.5000	3335.5000	736.5000	1527.0000	2137.0000	379.2000	1562.0000	280.0000	790.0000	834.5000	276.0000	380.3000	1110.0000	
1381129200000.0000	369.1000	362.0000	438.6000	1169.0000	542.5000	1468.0000	3000.0000	387.7000	1002.0000	2057.0000	124.4340	1771.0000	3604.0000	484.9010	480.3000	820.5000	3170.5000	695.5000	1448.0000	2108.5000	450.0000	1485.5000	276.6000	740.5000	1065.0000	347.0000	365.6000	1260.0000	
1387958400000.0000	404.6000	336.5000	486.2000	1283.0000	523.5000	1690.0000	3325.0000	371.8000	838.0000	2455.0000	134.4430	1687.0000	3668.0000	518.5000	445.5000	805.0000	3612.0000	665.0000	1368.0000	2265.5000	431.4000	1275.5000	263.8000	786.5000	1003.0000	378.4000	345.3000	1521.0000	
1384848000000.0000	388.2000	356.9500	486.7500	1258.5000	506.5000	1593.0010	3259.0000	411.7000	890.0000	2239.0000	131.9700	1843.0000	3856.0000	503.5010	495.1000	805.0000	3308.0000	684.5000	1389.0000	2190.0000	441.0000	1400.0000	268.4000	779.5000	1011.0000	379.8000	342.0000	1345.0000	
1383552000000.0000	379.2000	362.5000	489.2000	1283.0000	493.9000	1550.9980	3289.5000	395.2000	949.0000	2249.0000	130.8030	1821.0000	3899.0000	523.5000	487.1000	863.5000	3288.0000	692.0000	1411.0000	2189.0000	455.0000	1494.5000	281.0000	780.5000	1122.0000	377.2000	355.1000	1230.0000	
1373612400000.0000	374.1000	349.5500	464.1500	1177.5000	555.0000	1812.0030	2799.0000	382.8000	1101.0000	2457.0000	110.2160	1732.0000	3600.0000	483.1000	466.1000	832.5000	3267.0000	706.0000	1597.0000	2302.0000	423.4000	1294.5000	283.0000	760.5000	903.5000	339.2000	370.2000	1352.0000	
1361174400000.0000	316.6000	366.9500	445.0000	1146.5000	448.0000	1707.9990	3711.0000	332.8000	1245.0000	2462.0000	94.8610	1605.0000	4439.0000	472.5000	383.6000	1098.0000	2912.0000	723.5000	1409.0000	2161.0000	327.4000	1983.0000	263.9000	692.5000	827.5000	274.2000	349.1000	990.5000	
1369206000000.0000	373.2000	386.0000	483.3000	1237.0000	532.5000	1862.0010	3042.5000	382.0000	1073.0000	2253.0000	111.9220	2045.0000	4002.0000	540.0000	475.2000	1002.0000	3485.5000	781.5000	1662.0000	2338.5000	427.0000	1653.5000	282.6000	840.5000	937.5000	321.5000	392.8000	1285.0000	
1372316400000.0000	361.2000	333.6000	456.6000	1131.5000	518.5000	1659.9990	2702.5000	358.3000	1017.0000	2311.0000	105.9790	1656.0000	3389.0000	475.7010	432.7000	816.5000	3152.0000	680.0000	1519.0000	2182.5000	391.2000	1265.0000	261.6000	739.0000	810.0000	309.0000	359.0000	1295.0000	
1364799600000.0000	325.6000	381.5500	459.9000	1129.0000	491.0000	1782.0020	3085.0000	378.5000	1231.0000	2304.0000	106.1220	1712.0000	3830.0000	527.5000	390.0000	984.0000	3299.5000	708.5000	1484.0000	2185.0000	394.3000	1692.0000	276.2000	765.0000	894.0000	278.0000	367.7000	1080.0000	
1379660400000.0000	360.9000	376.2500	442.0500	1200.5000	552.5000	1613.9980	3102.5000	396.4000	1075.0000	2398.0000	118.5760	1820.0000	3751.0000	489.8000	503.5000	851.5000	3257.0000	704.0000	1575.0000	2167.5000	448.0000	1591.0000	288.6000	758.5000	1055.0000	342.5000	402.2000	1296.0000	
1375254000000.0000	382.2000	367.3000	454.5500	1186.5000	547.5000	1780.0030	2955.0000	393.6000	1038.0000	2543.0000	112.3200	1773.0000	3758.0000	491.8000	481.5000	882.0000	3335.0000	721.5000	1575.0000	2319.5000	445.9000	1408.0000	289.1000	786.5000	979.0000	340.7000	391.0000	1412.0000	
1372143600000.0000	344.6000	327.9000	448.5500	1130.0000	508.5000	1658.0000	2649.0000	352.9000	1013.0000	2291.0000	102.4820	1628.0000	3379.0000	453.7010	426.0000	819.0000	3064.5000	665.5000	1467.0000	2124.5000	387.7000	1299.0000	257.4000	718.5000	779.0000	304.9000	351.4000	1248.0000	
